names,scores,logfoldchanges,pvals,pvals_adj
SRPK2,3.7325573,6.3830185,0.00018954552170604726,0.008458049026812124
EMB,3.7316055,7.66352,0.00019026320489153796,0.008468634468227898
PTPN6,3.7300231,7.581575,0.00019146212539439953,0.008483704567353381
GOLGA7,3.7298887,5.2959785,0.0001915644172135848,0.008483704567353381
TOMM22,3.7281814,5.2284636,0.0001928665861573861,0.008519966034110494
ARL6IP5,3.7220592,12.901183,0.0001976045916557286,0.008705667669268934
STMP1,3.7214806,2.4552906,0.00019805813771569516,0.008705667669268934
RALY,3.7205157,2.9939165,0.0001988164528385597,0.00871726069087675
LSM3,3.7161052,0.7942817,0.00020231730176079147,0.008848746304803251
HAX1,3.714754,7.6504755,0.0002034012941357685,0.008874136659497663
SNRPE,3.7135053,3.9268947,0.00020440827374615123,0.00888392553916053
MRPL51,3.7132263,5.08347,0.00020463370979797885,0.00888392553916053
COX5A,3.7107072,7.422176,0.00020668107027136662,0.008950763008852846
EDF1,3.7088056,18.518646,0.0002082393259382526,0.008996143036734414
TRAPPC4,3.708049,6.548147,0.00020886223077374127,0.009000991881706513
TMBIM4,3.7067823,5.413636,0.00020990915414862083,0.00902404573420388
LAMTOR5,3.7033985,2.58265,0.0002127302611188671,0.009123074409929809
DDX18,3.701677,7.839904,0.00021417900700941735,0.009162910625116481
UBAC2,3.6997774,7.8541737,0.00021578878543898267,0.00920942647009082
SEC11C,3.6980462,4.7682333,0.0002172653568860506,0.009227758759368402
RAD21,3.697639,6.906883,0.0002176141171313738,0.009227758759368402
IK,3.697362,3.8511937,0.00021785169500557037,0.009227758759368402
CHURC1,3.6968253,3.0288744,0.00021831245901830386,0.009227758759368402
TRPV2,3.6940994,11.159917,0.00022066745669738677,0.009304987061598418
ZDHHC12,3.6913893,8.437037,0.00022303240198177864,0.009382265196493628
CYBC1,3.6879492,9.308274,0.0002260687239202898,0.009477646099837042
DCTN2,3.6876044,9.749123,0.0002263751848423576,0.009477646099837042
EZR,3.6840737,8.155025,0.0002295358019327875,0.009587199158453347
COA3,3.6819706,7.991051,0.00023143810494724638,0.009643801507801808
SLC9A3R1,3.6803126,10.568313,0.00023294824892674558,0.009683834517884004
SLTM,3.6753964,10.283176,0.0002374803402821138,0.009849008183088325
SH3KBP1,3.673427,8.1805,0.00023931903863893595,0.009901965669131187
ATP5IF1,3.6724963,12.247568,0.00024019252240201576,0.009911268461069858
CYC1,3.6719906,4.7812405,0.00024066849548042091,0.009911268461069858
AGTRAP,3.668065,5.4025025,0.0002443930770154643,0.01004119434842558
LYPLA1,3.660094,7.8025994,0.0002521227055260072,0.01033468559907303
CACYBP,3.658457,4.5318456,0.0002537382045666875,0.01037677399928639
TECR,3.6567242,8.496272,0.00025545889848453354,0.010422959594186083
TXN2,3.6549053,7.3852434,0.0002572769588752995,0.010472895328258727
SNRPN,3.6535788,6.318438,0.00025861034289919113,0.010502916829357473
VCP,3.6504686,6.788729,0.0002617623517366216,0.010606490141861363
NDUFB6,3.6433253,6.9104533,0.0002691383275048324,0.010880348992202237
NDUFV2,3.6330383,5.395151,0.00028010333604794655,0.011297714876844635
NAPA,3.6309054,11.053721,0.00028242875779268926,0.011365500650351463
GHITM,3.6293662,8.469892,0.0002841181212349546,0.011407439646668132
BCAP31,3.6271784,8.071764,0.0002865352422862037,0.011478341319401425
NT5C,3.6200345,5.89968,0.0002945639043001026,0.011773204936946956
CHD2,3.617904,11.352296,0.0002969985577926907,0.011843657420031597
ATP5MF,3.616355,11.95976,0.00029878057791950723,0.011873324144516613
AOAH,3.6155467,10.472356,0.0002997145193509815,0.011873324144516613
PDCD5,3.6155045,5.9681387,0.00029976337480482773,0.011873324144516613
IER3IP1,3.6122947,8.581161,0.0003034993192723762,0.011971697633252119
MRPL41,3.612204,4.578637,0.000303605403498451,0.011971697633252119
NDUFS7,3.61108,3.190687,0.0003049245634455776,0.011996875793061945
SAMD3,3.6069336,8.678042,0.0003098369397381948,0.012136256532691224
DDOST,3.6069274,5.9262366,0.00030984428910195454,0.012136256532691224
NDUFS5,3.6028275,9.097998,0.0003147743182391393,0.012302022468476871
IFI16,3.6006577,2.471212,0.0003174133383544284,0.012368754504161491
AP2M1,3.5998616,5.2318015,0.00031838662444224426,0.012368754504161491
STRAP,3.599698,3.628724,0.00031858700470267315,0.012368754504161491
LAT,3.5967417,9.554392,0.0003222282561184997,0.012469110724565018
S1PR4,3.5964522,4.880042,0.0003225867746738709,0.012469110724565018
PSMD8,3.5939858,2.3438742,0.0003256575417789959,0.012532838059817863
FDPS,3.5860827,6.355236,0.00033568264185500986,0.012890505981125063
G6PD,3.5840824,5.6593003,0.0003382652800580463,0.012961443100658965
FERMT3,3.5805254,6.908042,0.0003429041346051364,0.013110690404664064
NME1,3.5779965,10.556245,0.00034623815534324013,0.013209510229610283
TBCB,3.5769699,5.434472,0.0003476001104339179,0.013213772828335432
MGST3,3.5767827,7.7598534,0.00034784923365185753,0.013213772828335432
SPN,3.574727,4.217766,0.0003505935620491297,0.013289380913285935
EMP3,3.570381,inf,0.00035646255845082534,0.013453980846368837
NDUFAF3,3.5687325,3.877406,0.0003587124600437707,0.01350996970241774
HDDC2,3.5665476,5.6796904,0.0003617151910832382,0.013594012703695429
NDUFB3,3.564804,5.492688,0.0003641279312340574,0.013638053930443527
NUCKS1,3.561079,3.3466132,0.0003693338226137529,0.01376295551245245
DENND2D,3.558348,11.775178,0.0003731947779436451,0.013848276117967765
EIF6,3.556536,1.8392204,0.00037577709851696384,0.013914804912731102
HMGN3,3.555023,0.47053772,0.0003779459959446443,0.013965778038826624
UBE2V2,3.5528839,6.6229353,0.0003810326914197178,0.014050381211221645
PSMD7,3.5502582,8.007934,0.00038485346188733475,0.01413601251234945
UBE2D2,3.5501862,7.142388,0.0003849589246526572,0.01413601251234945
OCIAD1,3.5476098,7.187158,0.00038874376402713495,0.014245317223996426
RAB8A,3.546731,4.9909005,0.0003900425999332924,0.014263259058971394
TFDP2,3.5453684,6.071974,0.0003920645316805293,0.0143075143590083
VBP1,3.5423656,7.0257964,0.00039655550550248583,0.0144415027685678
IDH3G,3.5417356,7.5326786,0.0003975034503313959,0.014446176939260173
YWHAE,3.5408165,8.383171,0.00039889077364405024,0.014466767029321047
SPCS2,3.5328412,9.662325,0.000411119282007016,0.014879647771366866
SLC25A5,3.5304284,10.684752,0.0004148871524885855,0.014985247847876656
SEM1,3.5260956,4.744122,0.0004217347452164076,0.015201424579109203
HNRNPU,3.52138,5.112819,0.00042930687553066133,0.01544278160837436
RASA2,3.5204968,10.4921055,0.0004307390099367638,0.015462740914756414
IRF2,3.5195909,7.6088123,0.00043221286578793767,0.01548411376499632
IVNS1ABP,3.5190384,8.98286,0.0004331137976475323,0.015484916424615424
TRAPPC5,3.5184834,5.046796,0.000434020798915092,0.015485932392059537
VPS28,3.517764,3.441935,0.000435199233982072,0.015496609491248488
RTF2,3.5140502,5.8502607,0.000441329212950094,0.01565164729870897
IQGAP1,3.5110843,5.5372458,0.00044628285487534797,0.015795545381592134
SRSF8,3.5061612,8.411411,0.00045461984962332424,0.01605837569030203
PRPF31,3.5048206,9.671865,0.000456914965704155,0.01610716637100287
SNRPD1,3.499996,1.1598396,0.0004652650637884933,0.016368786455760443
PAFAH1B1,3.49901,8.323337,0.0004669890484436747,0.016385579061494106
NDUFS3,3.4985807,7.105594,0.00046774140345289054,0.016385579061494106
ADGRE5,3.4970653,10.882775,0.00047040682598339787,0.016385579061494106
CAST,3.4968164,6.335369,0.0004708459698253084,0.016385579061494106
AP2S1,3.496461,2.5997493,0.0004714735375284296,0.016385579061494106
HLA-DPA1,3.4964573,9.400826,0.00047147975496937566,0.016385579061494106
TMEM59,3.496022,8.292962,0.00047224975395659854,0.016385579061494106
DYNLL1,3.492916,3.9558668,0.00047777653732418917,0.01654477258718302
NDUFAB1,3.4823697,3.5016446,0.0004969970007896695,0.017176606148860227
GSDMD,3.4791636,4.613882,0.0005029814859670546,0.017315530608701765
DDAH2,3.4765177,11.2688675,0.0005079706494310392,0.017453198181036057
PFDN6,3.4739792,6.965246,0.0005128007915538589,0.017584876949276882
ITGB1,3.471489,2.4795434,0.0005175804501360435,0.01771431653222894
SNRPC,3.4617245,4.042234,0.0005367260886814251,0.018333980695927905
VTI1B,3.4560318,8.280022,0.0005481906215313955,0.01868937697313806
CTSS,3.4543781,5.5241213,0.000551563375681093,0.018768061891418816
MAGOH,3.4531758,3.1665041,0.0005540279250642362,0.018815599628482133
SUMO3,3.4521792,5.1617656,0.0005560783684009625,0.01884891792583724
ERCC1,3.4488297,7.9798203,0.0005630218013241973,0.01902831426402583
PBDC1,3.448586,10.605727,0.0005635300150812143,0.01902831426402583
HLA-F,3.4469314,17.073715,0.000566992415401127,0.0191086201029833
AKR1A1,3.4449427,8.417955,0.0005711805073213382,0.019151564405716196
ARIH2,3.4447792,8.710246,0.0005715263177922795,0.019151564405716196
RPN1,3.4416442,11.049505,0.0005781902664961532,0.01932094386422147
ANKRD49,3.4413714,8.21205,0.0005787733099006545,0.01932094386422147
LSM7,3.438358,3.4656081,0.000585253437340701,0.019447772344978593
ZNF706,3.4378822,5.0695987,0.0005862828688867232,0.019447772344978593
OSBPL8,3.4378698,8.687457,0.0005863095308821546,0.019447772344978593
LAMTOR4,3.4375575,7.7929835,0.0005869859802296954,0.019447772344978593
TMEM160,3.4364862,3.9239862,0.0005893123951379428,0.019488218155162062
CDC37,3.4330435,9.756786,0.0005968464842605483,0.01970040474077982
NUCB1,3.431914,3.1110852,0.0005993375311571429,0.019745651073225796
UGP2,3.4296472,3.4521968,0.0006043663124656588,0.01987418026776064
IKZF3,3.4282162,6.718018,0.000607561448663535,0.01994204486805115
PGK1,3.426559,10.7940235,0.0006112809251679689,0.020026835663588514
EAPP,3.4205883,9.509833,0.0006248585257118005,0.02042944375975654
HIST1H1E,3.4201405,8.630893,0.0006258878719090283,0.02042944375975654
SH2D1B,3.4195344,6.3827987,0.0006272837436951235,0.020437159457246296
ATP5F1C,3.4153652,8.74922,0.0006369654725934841,0.02071430520282795
MRPS34,3.4125435,2.9354267,0.0006435966776994533,0.0208914089155259
TMIGD2,3.4004445,6.0071216,0.000672763849582492,0.021702776831167073
POLR2J,3.4001384,2.4126952,0.0006735174700243044,0.021702776831167073
BLOC1S1,3.3973193,4.4310284,0.000680495132879782,0.021848438611592767
ARRB2,3.3973105,4.5883613,0.0006805170088371968,0.021848438611592767
RUNX3,3.396131,2.3259165,0.0006834565036358807,0.02190291696924733
HIST1H4C,3.3911295,3.4429843,0.0006960519104346083,0.022266081621271153
SNRPF,3.389644,3.0078063,0.0006998346704917576,0.022346532431318334
C5orf56,3.387618,4.656572,0.0007050233624512011,0.022471504134837016
EIF3D,3.3860376,2.846116,0.0007090968340727068,0.02255528917239015
ATP5MC1,3.3856065,8.151202,0.0007102113633652862,0.02255528917239015
ITGA4,3.3834743,6.372011,0.0007157488536985911,0.022637274567851674
TPM3,3.3831453,23.304821,0.0007166067989741855,0.022637274567851674
CYFIP2,3.3831306,7.001828,0.000716645819179691,0.022637274567851674
ARPC3,3.38184,inf,0.0007200204783112811,0.02269667772893006
ARHGEF1,3.3814275,4.394334,0.0007211024676525527,0.02269667772893006
TMEM219,3.3809376,2.6731482,0.0007223894363967868,0.02269667772893006
DGCR6L,3.3801556,8.239472,0.0007244479246716177,0.022720852527156467
PFDN2,3.378142,4.756625,0.0007297732319368074,0.022847216671613085
CCL4L2,3.3773937,14.688385,0.0007317623199872724,0.022868869950524225
TIMM8B,3.376793,2.9404557,0.0007333623741971065,0.022878310101943713
DDX24,3.3752975,7.635985,0.0007373590612810737,0.022961349152799793
TMEM208,3.3745842,4.212524,0.0007392728353691488,0.022961349152799793
FKBP11,3.3743389,2.5816011,0.0007399322772489664,0.022961349152799793
ANP32E,3.3734355,4.6931357,0.0007423643949842603,0.022996335370812956
SHKBP1,3.3727827,6.721677,0.000744126199971745,0.023010470878424522
TEX264,3.372101,8.67185,0.0007459705056632773,0.0230271035601067
APLP2,3.3697464,7.6000204,0.0007523738022961709,0.02318416195676977
TPI1,3.3668587,16.6769,0.0007602963077519659,0.02338740439866693
C12orf75,3.3658032,4.883322,0.0007632114172854515,0.023420792723163837
PHIP,3.365504,4.5314574,0.0007640392497344381,0.023420792723163837
HARS,3.3634512,8.740565,0.0007697446199566078,0.023554719915547168
ATP5PO,3.3597603,7.284139,0.0007801011617751645,0.023830265298871837
TAGLN2,3.3585236,12.136584,0.0007836002745984462,0.023895741245799674
C1orf174,3.3538072,5.7662983,0.0007970788424238823,0.024264787006154316
ANXA4,3.3525908,6.0952377,0.0008005900552133687,0.024329655712397993
MVD,3.3484144,7.0997796,0.0008127539815731084,0.02465680151326611
ATP6V0B,3.3464046,0.31141448,0.0008186688559877106,0.024793569167765265
EIF3L,3.3455784,5.216408,0.0008211110781765353,0.024824877982743757
DDT,3.344311,3.7588675,0.0008248720886113206,0.024853325527971173
NUB1,3.3420382,4.883186,0.0008316563815465881,0.025014975053140206
REX1BD,3.3390265,1.5127127,0.0008407258427045289,0.025202437053352823
ARFGAP3,3.3383596,7.703083,0.000842745989581372,0.025202437053352823
TMCO1,3.3382444,4.7983975,0.0008430955738167037,0.025202437053352823
AAMP,3.3380754,7.1411843,0.000843608184584033,0.025202437053352823
ATP6V0D1,3.3355238,7.1432652,0.0008513886773579225,0.025391838962962338
PAIP2,3.3340786,4.816799,0.0008558246752052043,0.025471458482352764
ANP32B,3.3337135,5.7917104,0.0008569485351205713,0.025471458482352764
ITGB7,3.3327048,5.551071,0.0008600618440617832,0.025487653573849602
GPSM3,3.3326,15.1722765,0.0008603854462975442,0.025487653573849602
LRPAP1,3.332081,3.1525369,0.0008619915289875075,0.02549238706364733
PCBP1,3.3297396,-0.3764232,0.0008692725838722209,0.025664654209935956
SLAMF7,3.3257039,4.6049333,0.0008819555832985616,0.025995567075619477
ATRX,3.3250268,7.967277,0.0008841008968113937,0.026015296172283178
LYPLA2,3.32435,6.358103,0.0008862482515074442,0.026035019468450354
EIF2S1,3.3228066,10.072117,0.0008911670321354636,0.02613595691916752
DHPS,3.3210244,7.7213087,0.0008968768143933758,0.026259718821424655
NDUFA12,3.320019,5.3815866,0.0009001130209858876,0.026310766348088314
ACP1,3.318011,8.405375,0.0009066093624504665,0.026456782487668747
ANXA7,3.3163695,5.519385,0.0009119513617992279,0.026568685459625107
DEF6,3.313977,1.1588624,0.0009197904656502147,0.02675284941840047
EIF5A,3.3111308,2.1803815,0.0009291980116660158,0.02698195082969554
EHD1,3.30361,4.2322865,0.0009544848144596287,0.027670640361291802
EIF3F,3.3013196,13.141519,0.0009623119077205642,0.027851740041843452
FDFT1,3.3002422,7.905424,0.0009660145310075026,0.027890996710444357
CASP8,3.2999878,5.81404,0.0009668899692304674,0.027890996710444357
GPX4,3.2995455,4.064572,0.0009684154083054548,0.027890996710444357
NCBP2AS2,3.2972603,4.422915,0.000976329862610829,0.02807306714254237
PTGES3,3.2952302,2.8748212,0.0009834110686108228,0.028213496771779093
S1PR5,3.2949433,4.0211487,0.0009844150978465982,0.028213496771779093
LCP2,3.2905164,8.169345,0.0010000368865894717,0.0286146918230942
CDC40,3.2892919,6.1004634,0.0010043978146922873,0.028692894459912896
BANF1,3.2887764,2.7660215,0.001006238925224775,0.02869897620713897
DNAJC8,3.2864113,5.6565747,0.0010147274251534422,0.02889432244871498
COMT,3.2853055,2.9659607,0.001018718150569416,0.028961171164413747
AIP,3.2816658,6.358895,0.0010319583312212621,0.029246071386910464
MT2A,3.2803965,5.795761,0.001036612761643173,0.029327988020421455
PSMA6,3.2796533,3.5288882,0.001039347340003365,0.029329172890795355
DECR1,3.279481,3.5442917,0.0010399825857680186,0.029329172890795355
LAMTOR1,3.2750063,2.6165347,0.0010565960080730608,0.029750097824753623
CCPG1,3.2698307,10.116085,0.00107611842559661,0.030251456729770095
PDIA4,3.2687585,7.616783,0.0010802044192368989,0.030317966709346462
CCT7,3.2681093,3.8227642,0.0010826851069350313,0.03033928091389008
DIAPH1,3.267068,5.7851977,0.0010866759740016465,0.030369118962678583
DBNL,3.2661655,6.6221375,0.001090145274921577,0.030369118962678583
CNPY3,3.2660766,6.251593,0.0010904873480527065,0.030369118962678583
ACAA2,3.2654731,5.74463,0.0010928133640771749,0.030369118962678583
LAT2,3.264972,2.9232364,0.0010947495489154744,0.030369118962678583
MPC2,3.2645812,2.2986119,0.0010962599325371324,0.030369118962678583
MMADHC,3.264517,7.939143,0.0010965084457661642,0.030369118962678583
MAP2K3,3.2642524,5.5815935,0.0010975336876901315,0.030369118962678583
TAP1,3.2592158,4.74325,0.0011172067501125484,0.030816723282447226
SFT2D1,3.255459,4.958744,0.0011320925498004945,0.031129895916978963
PYHIN1,3.2547712,2.1000152,0.0011348378490295165,0.03115677870248327
COX17,3.253047,3.0472772,0.001141745715375989,0.031252663117359795
JTB,3.2530146,6.858781,0.0011418764919766088,0.031252663117359795
PPCS,3.2525704,7.387113,0.001143662800561749,0.0312530240662037
CHMP4A,3.2492473,0.31810886,0.001157108678571624,0.03157151326393722
UQCRC2,3.248394,2.6662183,0.0011605843955528185,0.03161740425968157
M6PR,3.2449696,4.6670747,0.0011746311386490358,0.03190146140189199
MFNG,3.2434382,5.449697,0.0011809637209565854,0.03197491020826539
TMEM167A,3.2425966,8.718798,0.0011844580616428423,0.03202033404066985
ANXA2,3.2416105,3.4875522,0.001188563371585203,0.032082110241287584
CCDC107,3.2377076,2.7283175,0.0012049418185704297,0.03247447170355106
TXNDC12,3.2369978,7.179992,0.0012079430400497356,0.03250565499834602
PSMF1,3.2315161,6.848528,0.0012313533657812605,0.033085113453141
PRELID1,3.2298133,9.267901,0.0012387107547790815,0.03317401957837233
SMIM10L1,3.2293391,6.2537885,0.0012407663313383456,0.03317401957837233
PHF5A,3.229011,5.148011,0.0012421906797756574,0.03317401957837233
ARF5,3.228142,8.969853,0.0012459707844790023,0.03322463093377745
FLNA,3.2259035,11.819357,0.0012557569725853781,0.03343500362354966
SMC3,3.216096,5.107459,0.0012994738795570242,0.03450470892326517
SELENOT,3.2160132,0.37024605,0.001299848333430618,0.03450470892326517
SP110,3.2121449,1.860229,0.001317479729646222,0.03492014693946513
TRAPPC1,3.210849,3.4529204,0.0013234340847966537,0.03496387389608735
ZNRD1,3.2105272,5.9417667,0.0013249174248324092,0.03496387389608735
FRG1,3.2103117,1.4515584,0.0013259112280274612,0.03496387389608735
AC007952.4,3.2100618,17.451607,0.0013270640892138,0.03496387389608735
PXN,3.2029898,4.0614834,0.001360087666054606,0.03572833180906326
UBE2L3,3.2029803,3.737629,0.0013601333622989588,0.03572833180906326
CCDC167,3.20209,7.7181015,0.0013643434803627592,0.03578559253701487
MRPL43,3.2012491,4.8091,0.0013683316653194972,0.035836870628412267
LINC00861,3.198919,3.292285,0.0013794388542926544,0.03607416802041888
MRFAP1,3.1981223,1.6803423,0.0013832567316633087,0.036120419484885154
CCNI,3.1964834,9.197803,0.001391138039827344,0.03626120372277785
TSNAX,3.1957455,6.713644,0.001394700884157175,0.03626120372277785
SNRPB,3.195721,7.732975,0.0013948199321481552,0.03626120372277785
RBM4,3.194273,-5.0725517,0.0014018347419857123,0.036389895673402305
MTRNR2L12,3.1938105,16.233,0.0014040832620926891,0.03639466408477315
ADSS,3.1928613,6.08234,0.001408706131732323,0.03646087265479284
TRDC,3.190073,21.03376,0.0014223689870566368,0.036760521650821526
FCMR,3.1857154,3.9704869,0.0014439657926876486,0.037264042550384326
EIF3J,3.184746,3.937093,0.0014488108404312877,0.037290336309255906
ITM2B,3.1843345,21.002518,0.0014508729762157816,0.037290336309255906
CCT8,3.1813147,4.805559,0.0014660826135219085,0.03755984323537378
OST4,3.178332,15.819775,0.0014812503004627108,0.03788978067652806
FAM49B,3.177939,5.388821,0.0014832604485875615,0.03788978067652806
THEMIS2,3.1771717,5.318284,0.0014871890475559634,0.03793515796269379
UTRN,3.17389,6.366413,0.001504106731635299,0.03829377764301779
NDUFB4,3.1736033,4.0331926,0.0015055933227397782,0.03829377764301779
IGFLR1,3.1689801,7.1752667,0.0015297487791723866,0.03876478684947083
RBM8A,3.1688561,-2.3421626,0.001530401674235564,0.03876478684947083
CCDC124,3.1687427,6.6551433,0.0015309992285722175,0.03876478684947083
PCF11,3.1683803,5.440766,0.0015329091361670922,0.03876478684947083
SCAND1,3.1652787,1.4932301,0.0015493445877982936,0.03912428037898671
SLC66A3,3.1613364,8.298558,0.0015704703936922407,0.039601017395163716
RIC8A,3.1602218,5.9475284,0.0015764902743477152,0.03969602510807547
FNBP1,3.1591532,-1.6356792,0.0015822830365154555,0.039785051072213154
RTCB,3.1560314,7.71186,0.0015993160301098128,0.04015604607794239
AKR1B1,3.1555538,3.2391315,0.0016019369303439642,0.040164637744299736
HIGD2A,3.15339,7.034514,0.0016138602233240185,0.040406108375439134
SUCLG1,3.1515825,2.6377563,0.0016238830956326353,0.04054187456603517
S100A10,3.151082,22.456366,0.001626668394874405,0.04055397047815596
ANXA11,3.1501892,4.8050427,0.00163164781822177,0.04062065599431768
MIF,3.1495628,22.874681,0.001635149140502784,0.040650407264459905
WASF2,3.1484325,2.620046,0.0016414857459071254,0.040705885483208165
UBE2L6,3.1483412,2.490397,0.0016419995789493365,0.040705885483208165
POLR2I,3.14501,2.8319318,0.0016608111471824241,0.041114406292468264
MAF1,3.137107,7.842379,0.0017062393384198828,0.04213573305134379
ICAM3,3.1370022,8.110578,0.0017068485985850148,0.04213573305134379
RHOF,3.135712,2.937337,0.0017143758497131778,0.04226236185600626
MRPS7,3.1342025,4.367458,0.0017232194689319764,0.042421042401389684
ADRM1,3.1315522,4.014615,0.0017388489068603911,0.042746096000448056
VAMP8,3.1306384,10.984971,0.0017442687007505342,0.042819610194190685
GLIPR1,3.1300683,1.3468149,0.0017476567595308256,0.04284311271695457
SLC3A2,3.1291096,3.7291465,0.001753369461377737,0.04292345850867222
EIF3A,3.128047,1.2809876,0.0017597206565750166,0.043019190419960114
COX8A,3.1266193,7.457704,0.0017682870608886976,0.04316873647537976
DDX39B,3.1260695,4.7560234,0.0017715961036202596,0.04318969975437164
COX6A1,3.124195,14.70548,0.0017829214558858378,0.043374022962322664
MEAF6,3.1240044,3.832848,0.0017840784436448389,0.043374022962322664
SON,3.1223383,18.42449,0.0017942060989463687,0.04351051261150433
BIN2,3.122269,11.583282,0.0017946296759652584,0.04351051261150433
EMC7,3.1197524,2.1611404,0.0018100316759895765,0.04382365153982456
CANX,3.1189907,4.1200986,0.0018147176233820116,0.043827326333021166
DYNC1I2,3.1189194,4.0291557,0.0018151564860493278,0.043827326333021166
MRPL52,3.11725,4.5147715,0.001825467919692847,0.044016002123811376
HINT1,3.1157193,20.430815,0.001834968237311058,0.04414594033106426
PEBP1,3.115575,0.6083169,0.0018358660083212359,0.04414594033106426
POLR1D,3.1149971,2.289358,0.0018394666151058305,0.04417225961560677
TUBA1A,3.1134279,3.4901776,0.0018492763602912527,0.04434740833536547
THOC7,3.112368,3.8679585,0.0018559295095382986,0.04444648578141583
JAK1,3.111835,19.973455,0.001859283712551981,0.04446639717427573
SEPHS2,3.1065636,6.8029494,0.0018927560518502407,0.04520558017603298
APEX1,3.1047647,4.19946,0.0019043039257301945,0.045419838964709615
DENR,3.1039987,3.4350457,0.0019092419798867305,0.0454671231765669
DERL1,3.1036575,2.7597897,0.0019114454938066532,0.0454671231765669
RBCK1,3.1023626,0.73671097,0.0019198264711046092,0.045604934473975525
TCF25,3.0987685,4.391479,0.0019432676694417096,0.04609964460508691
AHSA1,3.098253,4.667488,0.0019466509889561445,0.04611146694650318
C1orf43,3.097896,5.6394696,0.0019489982341509625,0.04611146694650318
EIF4G2,3.095235,3.0218337,0.001966568917626649,0.046464803943816774
PSENEN,3.0889707,1.772467,0.0020085126793031494,0.04739229516117445
PDCD4,3.0878835,4.8831625,0.0020158749416653195,0.04750242208795845
TSTD1,3.0861866,3.5810077,0.002027414572556661,0.04764054423424094
ASAH1,3.085959,7.549365,0.0020289685651106184,0.04764054423424094
NSA2,3.0858305,0.5115584,0.0020298450425459517,0.04764054423424094
UQCR10,3.0853176,5.869884,0.0020333484136056557,0.047659307364645326
ORMDL2,3.0836773,6.0555377,0.002044592891115794,0.0478592221763705
MRPS10,3.0800858,9.668539,0.0020694095985402715,0.04837588008470931
TMED10,3.0796838,4.8577757,0.0020722043978099827,0.04837705260370696
SKAP1,3.0781498,5.2772684,0.0020829017380844597,0.048562468300895084
WAS,3.0769694,1.1975089,0.0020911677517790224,0.04869078308171341
ZCCHC17,3.075781,8.570709,0.002099519582040333,0.048820754819317816
YTHDC1,3.0746727,5.110136,0.0021073364136460727,0.04893795998277428
LSM2,3.0732777,5.2144094,0.0021172136362136843,0.04910264151566105
FIP1L1,3.0711868,6.841268,0.0021320965298805617,0.04938282974464492
CMTM6,3.0689132,1.9427916,0.0021483905992300254,0.04969492480581159
MAT2B,3.067271,4.430172,0.002160229809216226,0.049903290455105116
TSC22D3,-3.560196,-64.41426,0.00037057815609227337,0.013780191095532511
